viewer_id,view_time,visit_date,ad_id,demographics_id
14551,8.0,2024-07-30,25,21
2961,10.93,2024-07-30,48,1
5215,14.34,2024-07-30,39,23
3136,4.97,2024-07-30,74,4
13285,14.03,2024-07-30,17,24
13467,11.52,2024-07-30,12,2
13196,11.82,2024-07-30,57,30
1927,10.85,2024-07-30,72,4
8304,5.45,2024-07-30,66,24
2209,9.91,2024-07-30,3,7
5650,0.65,2024-07-30,49,15
11307,12.38,2024-07-30,55,22
14831,5.52,2024-07-30,64,8
5378,3.16,2024-07-30,30,4
14845,12.57,2024-07-30,73,14
7130,9.22,2024-07-30,24,18
13081,14.56,2024-07-30,17,23
14378,1.48,2024-07-30,52,17
12155,8.38,2024-07-30,35,7
10682,0.92,2024-07-30,26,29
7205,11.29,2024-07-30,32,1
2479,5.26,2024-07-30,18,3
8814,14.34,2024-07-30,6,13
7111,9.1,2024-07-30,47,21
13095,9.55,2024-07-30,23,23
3060,3.39,2024-07-30,31,10
2752,12.59,2024-07-31,75,16
3833,9.29,2024-07-31,32,30
1395,8.23,2024-07-31,9,21
8211,2.46,2024-07-31,73,27
9735,4.66,2024-07-31,47,5
11972,6.29,2024-07-31,44,15
16509,12.72,2024-07-31,38,16
14257,8.86,2024-07-31,55,21
12587,6.23,2024-07-31,71,13
5793,7.9,2024-07-31,66,19
14819,5.66,2024-07-31,33,18
12331,13.11,2024-07-31,38,5
16321,8.91,2024-07-31,43,2
2158,8.49,2024-07-31,30,24
3075,13.0,2024-08-01,4,4
7195,2.09,2024-08-01,65,26
12810,5.87,2024-08-01,34,27
3068,14.56,2024-08-01,36,30
4915,5.71,2024-08-01,41,30
11746,4.82,2024-08-01,35,12
2580,2.06,2024-08-01,67,29
11301,7.67,2024-08-01,56,2
7071,6.75,2024-08-01,31,5
5512,8.02,2024-08-01,4,23
938,12.46,2024-08-01,4,20
7598,8.06,2024-08-01,64,25
12270,13.93,2024-08-01,5,20
6671,7.69,2024-08-01,75,10
8221,8.64,2024-08-01,51,27
16987,12.19,2024-08-01,53,2
3425,12.02,2024-08-01,62,2
2869,9.46,2024-08-01,73,28
1788,6.64,2024-08-01,19,12
16169,9.18,2024-08-01,55,20
4577,14.87,2024-08-01,46,16
3467,1.69,2024-08-01,36,30
5090,7.85,2024-08-01,37,18
10215,6.24,2024-08-01,56,16
561,5.56,2024-08-01,65,20
3828,7.31,2024-08-01,72,1
16047,6.46,2024-08-01,11,30
2992,10.99,2024-08-01,41,22
13334,7.1,2024-08-01,8,29
9284,6.56,2024-08-01,77,23
858,1.48,2024-08-01,34,1
5333,11.97,2024-08-01,16,22
17127,13.91,2024-08-01,32,25
12705,1.83,2024-08-01,17,6
12025,5.16,2024-08-01,39,20
4228,3.43,2024-08-01,11,18
2638,1.01,2024-08-01,38,30
10040,2.9,2024-08-01,52,20
11722,2.34,2024-08-02,28,21
9247,13.5,2024-08-02,11,18
16683,7.04,2024-08-02,56,5
175,2.86,2024-08-02,66,29
2543,0.01,2024-08-02,9,5
7477,2.84,2024-08-02,47,24
16755,9.13,2024-08-02,56,17
8381,7.93,2024-08-02,15,22
1480,8.18,2024-08-02,59,29
2260,14.23,2024-08-02,17,1
1672,10.91,2024-08-02,58,29
3626,10.05,2024-08-02,67,9
2983,13.3,2024-08-02,3,2
16510,13.22,2024-08-02,35,22
9548,4.61,2024-08-02,49,7
1614,6.25,2024-08-02,19,19
9542,13.02,2024-08-02,76,1
3026,2.85,2024-08-02,4,27
647,8.61,2024-08-02,70,5
11229,13.61,2024-08-02,39,29
604,10.36,2024-08-02,27,17
5324,0.79,2024-08-02,24,12
11288,1.81,2024-08-02,27,21
12449,2.15,2024-08-02,64,16
8117,11.5,2024-08-02,54,19
16231,13.6,2024-08-02,3,9
17120,3.64,2024-08-02,72,24
12398,8.04,2024-08-02,16,5
512,11.42,2024-08-02,18,9
14866,12.44,2024-08-02,72,20
3197,8.58,2024-08-02,71,6
16784,12.46,2024-08-02,23,29
1690,14.08,2024-08-02,1,22
488,8.19,2024-08-02,66,25
14170,0.06,2024-08-02,53,10
2607,9.0,2024-08-02,40,4
7095,8.65,2024-08-02,16,6
12828,4.85,2024-08-02,43,5
12088,8.55,2024-08-02,45,22
3895,2.69,2024-08-02,10,22
12903,12.36,2024-08-02,50,15
2045,8.38,2024-08-02,52,24
6779,0.12,2024-08-02,71,3
10214,12.34,2024-08-02,40,28
7128,6.11,2024-08-02,30,9
14204,5.1,2024-08-02,23,10
7198,6.48,2024-08-02,19,16
6720,4.46,2024-08-02,24,1
6635,14.55,2024-08-02,4,19
11585,0.35,2024-08-02,64,1
2735,0.12,2024-08-02,63,9
14577,2.1,2024-08-02,12,28
1999,4.53,2024-08-03,43,24
16186,8.61,2024-08-03,77,19
10351,5.12,2024-08-03,50,6
6868,1.66,2024-08-03,49,18
3388,12.46,2024-08-03,30,6
9461,4.7,2024-08-03,56,3
2225,1.99,2024-08-03,27,26
7937,3.64,2024-08-03,27,2
13487,7.45,2024-08-03,17,8
1849,2.44,2024-08-03,43,18
10109,7.43,2024-08-03,65,19
13373,12.91,2024-08-03,59,12
14243,13.78,2024-08-03,35,11
11506,6.38,2024-08-03,46,27
12716,1.19,2024-08-03,15,20
11801,1.98,2024-08-03,6,28
2019,11.32,2024-08-03,28,5
10299,13.15,2024-08-03,5,15
4410,14.27,2024-08-03,40,29
16135,0.65,2024-08-03,69,8
7511,5.94,2024-08-03,25,24
9257,14.89,2024-08-03,33,12
4976,6.41,2024-08-03,49,7
11603,11.02,2024-08-03,53,30
6065,11.36,2024-08-03,57,11
7824,9.3,2024-08-03,65,21
14621,8.19,2024-08-03,34,1
10192,0.58,2024-08-03,77,25
16274,8.08,2024-08-03,36,4
8225,14.26,2024-08-03,10,1
9415,13.48,2024-08-03,38,27
12244,13.69,2024-08-03,3,5
4777,9.38,2024-08-03,77,5
15154,7.02,2024-08-03,20,13
12136,7.61,2024-08-03,18,18
17125,3.3,2024-08-03,19,6
8978,8.46,2024-08-03,32,25
12219,9.5,2024-08-03,60,5
13661,12.26,2024-08-03,50,17
8266,2.72,2024-08-03,46,28
219,4.45,2024-08-03,43,1
15618,13.89,2024-08-03,76,13
13648,11.76,2024-08-03,69,12
11719,3.73,2024-08-03,11,1
5282,9.63,2024-08-03,37,15
5286,9.07,2024-08-03,74,30
8750,9.71,2024-08-03,19,12
3200,9.71,2024-08-03,41,5
196,8.25,2024-08-03,68,29
2274,14.47,2024-08-03,4,18
2519,10.96,2024-08-03,30,23
8687,3.31,2024-08-03,70,16
10447,1.01,2024-08-03,77,20
5710,8.69,2024-08-03,60,28
14033,6.82,2024-08-04,65,19
14989,9.33,2024-08-04,3,1
15253,9.77,2024-08-04,39,2
8987,2.92,2024-08-04,49,15
4471,11.83,2024-08-04,28,2
7192,4.51,2024-08-04,5,27
5617,0.56,2024-08-04,42,29
12079,10.74,2024-08-04,28,5
16430,7.18,2024-08-04,26,2
15692,11.86,2024-08-04,23,1
5541,0.56,2024-08-04,60,17
16856,7.56,2024-08-04,24,7
10533,11.0,2024-08-04,22,20
11057,14.01,2024-08-04,73,20
1317,12.67,2024-08-04,68,14
7656,2.14,2024-08-04,6,3
15599,9.28,2024-08-04,69,13
7685,13.06,2024-08-04,31,23
3482,1.43,2024-08-04,39,24
13530,0.15,2024-08-04,59,20
14765,3.13,2024-08-04,75,28
14178,12.93,2024-08-05,12,19
8880,8.38,2024-08-05,41,2
10467,1.45,2024-08-05,45,3
16273,9.25,2024-08-05,74,28
8439,7.19,2024-08-05,31,7
453,3.89,2024-08-05,15,3
12801,9.48,2024-08-05,17,2
7966,5.74,2024-08-05,52,13
8602,0.78,2024-08-05,10,24
14415,5.35,2024-08-05,3,1
3047,12.66,2024-08-05,16,3
14422,11.38,2024-08-05,2,2
8405,10.88,2024-08-05,35,28
1227,11.4,2024-08-05,73,28
6773,12.9,2024-08-05,60,9
8279,8.05,2024-08-05,42,19
4572,2.37,2024-08-05,71,23
17171,11.93,2024-08-05,65,14
5132,3.67,2024-08-05,29,18
6058,1.88,2024-08-05,12,20
7460,14.12,2024-08-05,43,14
335,12.88,2024-08-05,13,14
7371,8.6,2024-08-05,15,8
7715,4.91,2024-08-05,4,14
7398,6.33,2024-08-05,35,25
5944,13.01,2024-08-05,29,16
4267,2.62,2024-08-05,68,19
9051,3.84,2024-08-05,12,3
15794,13.15,2024-08-05,68,17
1001,10.29,2024-08-06,39,19
4917,13.68,2024-08-06,59,14
6818,1.97,2024-08-06,28,8
8610,5.45,2024-08-06,35,3
12832,14.15,2024-08-06,21,21
6480,2.73,2024-08-06,56,26
13659,1.01,2024-08-06,13,26
11663,4.07,2024-08-06,49,9
11419,3.41,2024-08-06,34,2
8959,9.7,2024-08-06,5,1
13770,0.36,2024-08-06,32,15
2024,12.09,2024-08-06,48,11
7354,9.9,2024-08-06,23,11
11388,3.04,2024-08-06,50,3
6211,7.37,2024-08-06,12,3
1826,13.23,2024-08-06,21,22
10525,2.35,2024-08-06,59,15
7595,10.29,2024-08-06,17,13
5302,14.67,2024-08-06,1,22
16822,0.88,2024-08-06,15,9
4820,4.0,2024-08-06,54,26
3294,7.51,2024-08-06,57,22
16994,13.18,2024-08-06,24,27
687,4.37,2024-08-06,37,26
14124,1.83,2024-08-07,70,14
10621,11.92,2024-08-07,9,14
10722,2.2,2024-08-07,45,7
14219,5.44,2024-08-07,28,26
13591,10.48,2024-08-07,73,21
1664,7.42,2024-08-07,26,2
6265,10.13,2024-08-07,35,23
13200,5.6,2024-08-07,2,8
13645,1.38,2024-08-07,2,24
11502,5.01,2024-08-07,64,16
16460,2.95,2024-08-07,60,29
9872,5.09,2024-08-07,40,18
11397,13.09,2024-08-07,30,25
3600,9.49,2024-08-07,25,20
275,1.73,2024-08-07,77,10
9569,1.47,2024-08-07,23,18
16349,11.74,2024-08-07,76,2
7281,7.99,2024-08-07,9,19
5355,0.21,2024-08-07,32,4
17103,2.24,2024-08-07,37,18
9363,4.41,2024-08-07,43,24
14675,4.02,2024-08-07,3,8
8237,9.4,2024-08-07,52,9
9319,5.42,2024-08-07,55,14
6920,2.46,2024-08-07,66,6
15093,6.65,2024-08-07,50,16
12871,12.29,2024-08-07,15,23
45,3.49,2024-08-07,64,19
8744,2.72,2024-08-07,6,20
12170,14.79,2024-08-07,64,9
2780,14.46,2024-08-07,46,28
1906,1.17,2024-08-08,27,3
12115,13.33,2024-08-08,14,26
7761,3.31,2024-08-08,67,5
2757,12.74,2024-08-08,42,22
10327,5.32,2024-08-08,37,3
4615,12.17,2024-08-08,66,11
15849,6.34,2024-08-08,56,24
13851,3.86,2024-08-08,36,2
4878,12.41,2024-08-08,34,2
12383,10.44,2024-08-08,28,4
10375,13.77,2024-08-08,27,28
15313,9.42,2024-08-08,19,21
15296,13.69,2024-08-08,17,8
14941,14.02,2024-08-08,53,26
8344,1.06,2024-08-08,20,21
17275,3.46,2024-08-08,75,6
12502,6.03,2024-08-08,52,27
13382,12.06,2024-08-08,57,5
7676,13.5,2024-08-08,45,11
15516,9.71,2024-08-08,32,22
10940,6.31,2024-08-08,41,13
11553,4.87,2024-08-08,4,26
16525,3.81,2024-08-08,41,1
10234,7.66,2024-08-08,18,18
11764,14.75,2024-08-08,30,3
4838,0.23,2024-08-08,1,30
14227,3.47,2024-08-08,67,20
14568,1.25,2024-08-08,65,29
11053,5.75,2024-08-08,26,2
2660,10.22,2024-08-08,68,13
15926,6.95,2024-08-08,39,25
16073,13.27,2024-08-08,53,10
5540,14.94,2024-08-08,40,30
7188,7.65,2024-08-08,14,16
14191,12.53,2024-08-08,24,29
17167,2.71,2024-08-08,71,22
16708,1.09,2024-08-08,44,18
3669,4.41,2024-08-08,57,9
12101,9.72,2024-08-08,52,4
12588,7.98,2024-08-08,19,14
16071,8.57,2024-08-08,30,7
8526,11.16,2024-08-08,31,15
8616,4.97,2024-08-09,55,14
13605,10.46,2024-08-09,8,6
6679,9.21,2024-08-09,6,21
15055,12.75,2024-08-09,57,12
9058,12.89,2024-08-09,57,16
3406,0.04,2024-08-09,42,20
9559,6.79,2024-08-09,68,27
12784,0.64,2024-08-09,27,28
1132,5.1,2024-08-09,46,23
8895,0.84,2024-08-09,71,11
11576,13.27,2024-08-09,24,19
3987,5.78,2024-08-09,73,20
13590,9.01,2024-08-09,30,9
11412,1.37,2024-08-09,1,20
5099,6.89,2024-08-10,65,28
13948,12.1,2024-08-10,60,18
8709,8.24,2024-08-10,25,10
4752,7.94,2024-08-10,64,24
2718,6.24,2024-08-10,7,20
2908,13.71,2024-08-10,69,25
2981,10.63,2024-08-10,14,3
3148,13.03,2024-08-10,26,17
11203,6.02,2024-08-10,67,13
2256,8.91,2024-08-10,31,18
10558,0.22,2024-08-10,57,10
2180,1.15,2024-08-10,49,14
10321,13.48,2024-08-10,45,29
4760,14.67,2024-08-10,16,29
3470,3.92,2024-08-10,61,24
17168,6.47,2024-08-10,31,20
3706,3.28,2024-08-10,43,10
16445,8.36,2024-08-10,1,25
9264,8.67,2024-08-10,62,27
2015,4.78,2024-08-10,39,16
14476,11.3,2024-08-10,4,19
14231,8.12,2024-08-10,70,16
1776,4.1,2024-08-10,29,30
4639,3.4,2024-08-10,37,16
14657,5.63,2024-08-10,69,7
3742,11.6,2024-08-10,73,19
5894,10.97,2024-08-10,21,23
5251,8.23,2024-08-10,3,28
16043,0.22,2024-08-10,32,9
1436,4.99,2024-08-10,41,19
16636,11.27,2024-08-10,74,16
12613,14.2,2024-08-10,41,14
16123,11.87,2024-08-10,3,29
12581,10.55,2024-08-10,16,27
17266,1.4,2024-08-10,28,20
8782,10.61,2024-08-10,25,11
12259,4.67,2024-08-10,31,10
7710,12.84,2024-08-10,44,19
12475,4.24,2024-08-10,34,1
12454,8.01,2024-08-10,42,3
11648,11.59,2024-08-10,73,4
16587,14.78,2024-08-10,26,25
7608,9.12,2024-08-10,41,8
16667,9.71,2024-08-10,66,3
10753,6.53,2024-08-10,34,3
8000,3.89,2024-08-10,46,7
13067,1.17,2024-08-10,30,30
6611,8.75,2024-08-10,47,5
9300,8.03,2024-08-10,20,8
9715,12.89,2024-08-10,74,19
12047,3.41,2024-08-10,42,11
90,1.64,2024-08-10,53,20
9301,3.68,2024-08-10,56,30
7057,1.83,2024-08-10,7,30
3301,3.0,2024-08-11,26,24
6838,4.55,2024-08-11,8,3
12388,1.73,2024-08-11,24,10
10340,13.43,2024-08-11,38,23
1167,8.99,2024-08-11,69,4
1525,8.43,2024-08-11,2,8
4037,5.43,2024-08-11,56,2
16433,8.83,2024-08-11,35,3
15466,7.17,2024-08-11,63,6
7144,7.39,2024-08-11,36,14
11254,2.42,2024-08-11,44,27
7151,7.26,2024-08-11,11,7
11248,11.14,2024-08-11,68,10
6491,2.97,2024-08-11,77,16
14738,5.66,2024-08-11,57,13
16933,5.4,2024-08-11,51,6
6032,9.2,2024-08-11,58,17
8352,9.07,2024-08-11,9,12
1425,7.05,2024-08-11,72,13
14978,13.36,2024-08-11,21,24
5394,13.05,2024-08-11,64,20
16296,7.17,2024-08-11,65,16
13954,2.23,2024-08-11,57,15
5392,7.12,2024-08-11,51,14
1667,7.06,2024-08-11,64,15
4744,13.0,2024-08-11,52,29
1490,13.05,2024-08-11,66,4
478,12.85,2024-08-11,22,8
13748,6.98,2024-08-11,66,23
13915,0.58,2024-08-11,38,24
16062,9.42,2024-08-12,53,11
11988,7.78,2024-08-12,39,26
3952,12.5,2024-08-12,63,16
17086,4.92,2024-08-12,75,20
8537,4.87,2024-08-12,64,27
11140,6.21,2024-08-12,56,2
2528,4.03,2024-08-12,35,9
12119,14.73,2024-08-12,23,12
9241,13.19,2024-08-12,16,29
12131,3.7,2024-08-12,6,23
328,12.03,2024-08-12,46,1
9452,9.67,2024-08-12,24,12
10358,4.78,2024-08-12,29,8
3236,9.61,2024-08-12,66,25
11211,13.27,2024-08-12,68,14
3233,1.62,2024-08-12,2,10
14783,2.98,2024-08-12,13,6
9249,0.23,2024-08-12,11,20
9450,13.77,2024-08-12,44,21
9448,6.04,2024-08-12,14,24
14622,2.22,2024-08-12,40,11
9167,12.49,2024-08-12,22,6
12314,10.48,2024-08-12,1,16
372,11.13,2024-08-12,38,25
594,5.11,2024-08-12,60,28
7671,4.46,2024-08-12,8,9
352,14.09,2024-08-12,65,30
16791,13.48,2024-08-12,44,24
2944,2.05,2024-08-12,21,29
17158,0.37,2024-08-12,9,27
16352,3.31,2024-08-12,28,17
14591,0.5,2024-08-12,46,6
3985,8.86,2024-08-12,24,16
13523,4.03,2024-08-12,43,17
13560,2.6,2024-08-12,1,16
5871,2.44,2024-08-12,35,19
15594,7.26,2024-08-12,20,1
1374,0.8,2024-08-12,58,8
1698,7.11,2024-08-12,1,10
11877,1.5,2024-08-12,76,19
1397,7.92,2024-08-12,21,7
15645,3.05,2024-08-12,21,3
1104,11.25,2024-08-12,17,29
4400,2.26,2024-08-12,69,17
13968,1.84,2024-08-12,5,18
1657,0.35,2024-08-12,71,29
4919,9.89,2024-08-12,73,28
6590,3.9,2024-08-12,49,19
5682,3.03,2024-08-12,35,5
6628,1.22,2024-08-12,1,2
14404,2.9,2024-08-12,71,16
4043,5.48,2024-08-12,46,27
13789,5.67,2024-08-12,62,29
1969,5.19,2024-08-12,56,24
2912,8.45,2024-08-13,13,5
4168,2.99,2024-08-13,38,17
14203,2.3,2024-08-13,41,3
12345,9.61,2024-08-13,32,10
829,13.05,2024-08-13,70,5
181,10.1,2024-08-13,33,20
6093,8.67,2024-08-13,64,5
6082,1.36,2024-08-13,17,3
5642,10.05,2024-08-13,49,28
7107,10.58,2024-08-13,72,20
8982,14.15,2024-08-13,45,29
11129,6.55,2024-08-13,63,28
980,1.46,2024-08-13,35,24
7581,11.55,2024-08-13,68,13
10154,3.75,2024-08-13,10,4
7204,3.92,2024-08-13,73,11
10030,0.78,2024-08-13,16,2
11350,4.54,2024-08-13,70,2
660,8.44,2024-08-13,47,29
14246,4.04,2024-08-13,74,17
1075,12.79,2024-08-13,23,5
1879,4.6,2024-08-13,41,25
15198,8.19,2024-08-14,40,13
14340,6.56,2024-08-14,26,13
8037,0.86,2024-08-14,38,1
9584,0.54,2024-08-14,35,17
11854,14.76,2024-08-14,25,25
7818,3.49,2024-08-14,75,28
14812,1.6,2024-08-14,24,26
14533,2.58,2024-08-14,40,3
11637,3.34,2024-08-14,59,2
13488,3.68,2024-08-14,41,2
9451,0.59,2024-08-14,15,1
2866,2.99,2024-08-14,13,21
2419,8.32,2024-08-14,16,1
9734,4.53,2024-08-14,38,6
13686,2.63,2024-08-14,40,28
12137,7.14,2024-08-14,54,11
11950,13.14,2024-08-15,24,18
13841,12.22,2024-08-15,55,28
12312,11.56,2024-08-15,6,10
8195,14.85,2024-08-15,62,7
5326,11.68,2024-08-15,52,24
2951,14.53,2024-08-15,61,5
12179,2.16,2024-08-15,72,21
17128,4.22,2024-08-15,11,23
5395,0.18,2024-08-15,58,9
12161,0.98,2024-08-15,62,30
15071,5.81,2024-08-15,16,11
2584,14.89,2024-08-15,5,15
15127,3.94,2024-08-15,63,1
8651,6.73,2024-08-15,33,15
16483,0.46,2024-08-15,10,12
12040,12.23,2024-08-15,24,21
10076,4.39,2024-08-15,42,3
16569,5.65,2024-08-15,5,13
6046,12.26,2024-08-15,21,6
170,14.03,2024-08-15,70,21
14698,0.98,2024-08-15,21,16
10823,12.57,2024-08-15,44,28
3575,2.66,2024-08-15,42,10
3615,8.56,2024-08-15,6,7
4297,6.21,2024-08-15,34,21
12629,14.23,2024-08-15,2,16
719,3.76,2024-08-15,54,1
13090,6.85,2024-08-15,43,19
16874,10.99,2024-08-15,10,26
753,7.72,2024-08-15,62,24
15433,4.9,2024-08-15,41,27
14602,1.24,2024-08-15,23,15
13075,6.68,2024-08-15,23,17
8891,14.58,2024-08-15,64,1
4138,14.42,2024-08-15,51,12
1929,12.25,2024-08-15,38,18
820,12.17,2024-08-15,14,17
14433,6.19,2024-08-15,6,21
7218,10.09,2024-08-15,15,23
1086,6.4,2024-08-15,20,18
3535,1.71,2024-08-15,24,23
14725,11.36,2024-08-15,35,21
1307,6.35,2024-08-15,27,30
14855,6.77,2024-08-15,29,21
16800,2.44,2024-08-15,29,4
9851,4.54,2024-08-15,9,4
16032,2.61,2024-08-15,7,25
16504,10.79,2024-08-15,32,29
12424,11.5,2024-08-15,73,21
12425,2.83,2024-08-15,19,20
15897,12.55,2024-08-15,48,16
7875,3.73,2024-08-15,43,4
13280,6.16,2024-08-15,33,3
6232,12.55,2024-08-15,42,1
6253,12.95,2024-08-15,56,2
14743,12.22,2024-08-15,32,11
6288,1.01,2024-08-15,22,26
7696,14.93,2024-08-15,52,24
13602,0.36,2024-08-15,69,19
10350,4.46,2024-08-16,67,25
9842,5.87,2024-08-16,35,1
10509,14.22,2024-08-16,9,29
9977,12.8,2024-08-16,47,30
9878,5.91,2024-08-16,30,22
9320,12.57,2024-08-16,66,7
9371,13.31,2024-08-16,17,11
1,0.38,2024-08-16,28,16
13430,4.55,2024-08-16,6,13
7234,5.37,2024-08-16,5,24
588,5.68,2024-08-16,75,15
3312,9.52,2024-08-16,19,22
15511,13.24,2024-08-16,26,7
17178,13.65,2024-08-16,49,18
16547,6.85,2024-08-16,20,23
5709,4.91,2024-08-16,22,9
13853,8.33,2024-08-16,64,26
3063,11.28,2024-08-16,38,8
14601,8.79,2024-08-16,14,26
15371,8.19,2024-08-16,13,13
3748,14.64,2024-08-16,50,30
1494,14.7,2024-08-16,52,7
4360,6.46,2024-08-16,28,1
8878,14.91,2024-08-16,2,24
16634,7.24,2024-08-16,51,3
13128,14.45,2024-08-16,36,15
14400,10.34,2024-08-16,68,26
16635,6.32,2024-08-16,69,13
12688,5.6,2024-08-16,52,2
920,9.89,2024-08-16,25,23
944,5.08,2024-08-16,56,21
16118,1.26,2024-08-16,5,26
2213,10.7,2024-08-16,22,13
12896,7.24,2024-08-16,13,22
13323,11.11,2024-08-16,42,9
5475,9.65,2024-08-16,22,3
14775,1.53,2024-08-16,39,1
5223,1.36,2024-08-16,69,30
4811,14.01,2024-08-16,71,3
5221,7.41,2024-08-16,68,18
260,13.21,2024-08-16,4,17
12787,6.92,2024-08-16,57,19
2608,9.11,2024-08-16,4,1
14702,2.56,2024-08-16,6,12
6391,7.36,2024-08-16,6,13
2472,10.66,2024-08-16,24,7
11645,13.2,2024-08-17,47,20
6602,1.85,2024-08-17,25,23
16654,14.15,2024-08-17,64,15
3930,5.29,2024-08-17,61,21
10224,7.06,2024-08-17,53,3
4036,4.74,2024-08-17,29,30
16745,10.06,2024-08-17,51,6
7866,12.47,2024-08-17,38,3
4100,3.59,2024-08-17,48,19
1355,2.08,2024-08-17,24,6
7011,6.69,2024-08-17,1,19
7343,4.52,2024-08-17,49,10
14769,3.87,2024-08-17,67,24
6336,1.7,2024-08-17,14,9
9458,11.31,2024-08-17,25,23
15921,2.22,2024-08-17,76,6
2900,11.96,2024-08-17,50,20
5418,5.06,2024-08-17,38,26
8167,14.86,2024-08-17,49,20
3885,7.66,2024-08-17,24,24
15441,12.69,2024-08-17,39,25
6933,10.21,2024-08-17,35,26
15476,12.14,2024-08-17,72,29
13641,3.44,2024-08-17,62,4
13545,12.09,2024-08-17,15,25
11976,1.52,2024-08-17,58,21
12182,4.72,2024-08-17,41,7
10429,0.53,2024-08-17,52,4
12164,14.21,2024-08-17,1,20
16484,13.01,2024-08-17,10,13
13892,1.24,2024-08-17,36,26
3823,8.24,2024-08-17,68,11
1620,7.24,2024-08-17,56,5
8429,2.48,2024-08-17,20,10
14987,14.41,2024-08-17,40,12
3838,4.59,2024-08-17,60,10
12605,0.3,2024-08-17,57,7
2214,1.23,2024-08-17,35,29
5797,7.99,2024-08-17,60,2
3448,11.95,2024-08-17,52,25
6632,14.33,2024-08-17,65,11
15160,13.37,2024-08-17,46,25
13966,10.78,2024-08-17,39,17
14130,5.82,2024-08-17,1,14
7020,6.6,2024-08-17,15,6
13131,12.16,2024-08-17,4,9
389,10.16,2024-08-17,30,1
159,3.3,2024-08-17,33,4
7050,8.84,2024-08-17,2,10
4705,12.3,2024-08-17,21,12
7021,13.97,2024-08-17,60,21
9829,9.54,2024-08-17,4,22
16828,8.62,2024-08-17,57,26
10763,14.09,2024-08-17,21,28
9643,5.46,2024-08-17,24,19
6475,10.31,2024-08-17,60,8
7776,3.21,2024-08-17,64,13
8962,1.17,2024-08-18,19,16
14565,8.16,2024-08-18,64,8
16761,14.15,2024-08-18,42,17
4833,7.37,2024-08-18,71,22
7589,14.15,2024-08-18,26,2
16943,5.0,2024-08-18,41,24
14967,9.55,2024-08-18,3,19
5035,5.07,2024-08-18,63,7
9608,3.58,2024-08-18,74,23
15553,7.73,2024-08-18,19,8
2476,3.1,2024-08-18,24,19
11849,8.26,2024-08-18,17,2
1961,0.05,2024-08-18,38,10
13563,3.58,2024-08-18,63,17
6418,13.0,2024-08-18,1,10
10428,13.16,2024-08-18,22,5
3659,13.05,2024-08-18,28,22
483,11.3,2024-08-18,77,5
1863,10.04,2024-08-18,57,17
3071,12.61,2024-08-18,35,1
8316,10.43,2024-08-18,6,22
5162,10.27,2024-08-18,61,21
13146,5.6,2024-08-18,41,26
3601,3.01,2024-08-18,5,24
12738,2.81,2024-08-18,7,25
5584,11.9,2024-08-18,1,20
3030,3.98,2024-08-18,42,24
10824,10.04,2024-08-18,52,15
9540,5.45,2024-08-18,30,29
10995,7.32,2024-08-18,54,4
13691,1.01,2024-08-18,57,18
2087,9.82,2024-08-18,60,28
2987,1.02,2024-08-18,64,16
16938,3.09,2024-08-18,36,21
14362,12.59,2024-08-18,63,3
2695,5.4,2024-08-18,70,24
2881,4.78,2024-08-18,31,17
12922,1.18,2024-08-18,2,28
16526,13.75,2024-08-18,9,6
4092,12.06,2024-08-18,73,16
9976,8.63,2024-08-18,39,16
1408,0.25,2024-08-18,51,23
7152,6.11,2024-08-18,55,15
13436,5.79,2024-08-18,37,18
4727,9.27,2024-08-18,33,9
3986,3.45,2024-08-18,58,17
3442,14.43,2024-08-18,8,12
1457,3.8,2024-08-18,45,23
11408,6.84,2024-08-18,71,4
13943,5.38,2024-08-18,56,6
5009,0.02,2024-08-18,45,9
11017,12.32,2024-08-18,47,21
4702,14.23,2024-08-18,46,13
8738,2.33,2024-08-18,35,24
13112,5.96,2024-08-18,53,15
13750,9.8,2024-08-19,23,17
6811,3.48,2024-08-19,19,19
16398,5.82,2024-08-19,70,7
5216,1.04,2024-08-19,60,8
6331,12.36,2024-08-19,38,16
8013,10.09,2024-08-19,18,14
16374,2.4,2024-08-19,8,29
6387,14.55,2024-08-19,61,23
14746,11.58,2024-08-19,24,14
2610,10.36,2024-08-19,28,30
13822,13.49,2024-08-19,51,15
10531,4.97,2024-08-19,22,5
6848,0.95,2024-08-19,63,11
6289,12.02,2024-08-19,8,6
7980,14.81,2024-08-19,67,30
11221,6.74,2024-08-19,76,29
12445,1.04,2024-08-19,43,15
6413,4.64,2024-08-19,41,24
6128,14.64,2024-08-19,62,18
3337,5.17,2024-08-19,23,3
12092,0.61,2024-08-19,69,6
3963,14.37,2024-08-19,66,30
10232,9.14,2024-08-19,17,13
16049,9.9,2024-08-19,47,23
9573,4.41,2024-08-19,31,1
6031,13.46,2024-08-19,47,18
8507,9.85,2024-08-19,48,28
15834,4.13,2024-08-19,12,28
12891,0.89,2024-08-19,10,11
15841,3.18,2024-08-19,38,27
10713,12.11,2024-08-19,13,19
6037,11.34,2024-08-19,61,30
12671,5.13,2024-08-19,59,8
900,14.89,2024-08-19,66,14
10731,4.91,2024-08-19,77,4
4272,11.05,2024-08-19,35,22
16035,11.05,2024-08-19,20,23
11536,14.57,2024-08-19,77,30
15014,4.27,2024-08-19,22,23
5743,13.11,2024-08-19,66,18
